gameId,game_optaId,gameDate,homeTeamId,homeTeam_optaId,awayTeamId,awayTeam_optaId,tgt_gd,tgt_outcome,preGameOdds1,preGameOddsX,preGameOdds2,preGameAhHome,preGameAhAway,LineId,homeTeamName,homeTeamLineup,homeTeamLineupIds,homeTeamLineupSlots,homeTeamFormation,home_team_lineup_received_at,awayTeamName,awayTeamLineup,awayTeamLineupIds,awayTeamLineupSlots,awayTeamFormation,away_team_lineup_received_at
174dba7291174b4dbbfa9ea12dd944bb45bdd8ed9055247ce85b0469dfcfb24e,990997,2018-08-22 18:45:00,126905d14981e6b97912ad4fec354035ccef26cb8ec4e1cb20573c7b583b1c70,7,419088133137a53bfdb1b7e2e682d223d33a6fa075bbfe46fc99bfabc46ed5f8,94,0,1.0,2.62,3.53,2.77,1.49,2.75,0.5,Aston Villa,"{""Glenn Whelan"": ""DMR"", ""Mile Jedinak"": ""DCL"", ""John McGinn"": ""DML"", ""Jonathan Kodjia"": ""FW"", ""Albert Adomah"": ""ML"", ""Ahmed Elmohamady"": ""MR"", ""James Chester"": ""DCR"", ""Axel Tuanzebe"": ""DR"", ""Alan Hutton"": ""DL"", ""Orjan Nyland"": ""GK"", ""Jack Grealish"": ""AMC""}","[12150, 59115, 122806, 54764, 49773, 37339, 43252, 180804, 15405, 98770, 114283]","[4, 6, 8, 9, 11, 7, 5, 2, 3, 1, 10]",4-4-1-1,2018-08-22 18:15:00.000,Brentford,"{""Daniel Bentley"": ""GK"", ""Ezri Konsa"": ""DCR"", ""Neal Maupay"": ""FW"", ""Lewis MacLeod"": ""DMR"", ""Yoann Barbet"": ""DL"", ""Chris Mepham"": ""DCL"", ""Sergi Canos"": ""AMR"", ""Romaine Sawyers"": ""AMC"", ""Josh McEachran"": ""DML"", ""Ollie Watkins"": ""AML"", ""Henrik Dalsgaard"": ""DR""}","[79602, 199798, 115382, 114275, 176442, 223911, 174932, 61600, 88821, 178301, 60479]","[1, 5, 9, 8, 3, 6, 7, 10, 4, 11, 2]",4-2-3-1,2018-08-22 18:15:00.000
219ef70c0e8a803ec1efdb793443edfaa32398690c7829a149a10f78977e712f,991003,2018-08-22 18:45:00,aeb2f56fcedbcf4cd5c780179766996c7bf0b308064541e8dbc32e3cd124d05e,5,f8daf96ad35eebf1c0a5886c72734ba7dec366d6637052b6abce1e4ca4087386,108,0,1.0,1.98,3.36,4.51,2.99,1.42,-1.0,Blackburn Rovers,"{""Joe Rothwell"": ""AML"", ""Danny Graham"": ""FW"", ""David Raya Martin"": ""GK"", ""Amari'i Bell"": ""DL"", ""Corry Evans"": ""DML"", ""Darragh Lenihan"": ""DCR"", ""Charlie Mulgrew"": ""DCL"", ""Ryan Nyambe"": ""DR"", ""Adam Armstrong"": ""AMC"", ""Richard Smallwood"": ""DMR"", ""Elliott Bennett"": ""AMR""}","[156685, 15398, 154561, 165183, 61602, 167802, 28543, 198971, 155511, 87115, 41262]","[11, 9, 1, 3, 4, 5, 6, 2, 10, 8, 7]",4-2-3-1,2018-08-22 18:15:00.000,Reading,"{""Leandro Bacuna"": ""DMR"", ""Andy Yiadom"": ""DR"", ""Liam Kelly"": ""DML"", ""Liam Moore"": ""DCL"", ""Paul McShane"": ""DCR"", ""Tyler Blackett"": ""DL"", ""Vito Mannone"": ""GK"", ""Sone Aluko"": ""MR"", ""Sam Baldock"": ""FWR"", ""Yakou Meite"": ""ML"", ""Jon Dadi Bodvarsson"": ""FWL""}","[74297, 87408, 154133, 86857, 17506, 112133, 20487, 27503, 28462, 129491, 83506]","[4, 2, 8, 6, 5, 3, 1, 7, 10, 11, 9]",4-4-2,2018-08-22 18:15:00.000
0655e244d8d596b5572e86426e2a7ca6178044efa59437abe4519efdd20bbb71,991013,2018-08-25 14:00:00,9ee012a80cade2df55b71580bf5e238bcd6be6f696fdc11349dc128f5f15687a,45,38ca605bcd29a5a37697ca66e533ae817ced71b6bf275c7a4bb817b324a8221a,2,-3,2.0,2.62,3.6,2.77,4.4,1.21,-1.25,Norwich City,"{""Ivo Pinto"": ""DR"", ""Timm Klose"": ""DCL"", ""Louis Thompson"": ""DMR"", ""Grant Hanley"": ""DCR"", ""Teemu Pukki"": ""AMR"", ""Moritz Leitner"": ""AMC"", ""Tim Krul"": ""GK"", ""Onel Hernandez"": ""AML"", ""Jamal Lewis"": ""DL"", ""Jordan Rhodes"": ""FW"", ""Tom Trybull"": ""DML""}","[52980, 84384, 108799, 83428, 57127, 87396, 20480, 89470, 194799, 20047, 90440]","[2, 6, 8, 5, 7, 10, 1, 11, 3, 9, 4]",4-2-3-1,2018-08-25 13:30:00.000,Leeds United,"{""Mateusz Klich"": ""MCR"", ""Luke Ayling"": ""DR"", ""Kemar Roofe"": ""FW"", ""Kalvin Phillips"": ""DMC"", ""Bailey Peacock-Farrell"": ""GK"", ""Pontus Jansson"": ""DCR"", ""Samu Saiz"": ""MCL"", ""Pablo Hernandez"": ""MR"", ""Barry Douglas"": ""DL"", ""Ezgjan Alioski"": ""ML"", ""Gaetano Berardi"": ""DCL""}","[72222, 66588, 98760, 155405, 220037, 61810, 88961, 28690, 57913, 105377, 38588]","[8, 2, 9, 4, 1, 5, 10, 7, 3, 11, 6]",4-1-4-1,2018-08-25 13:30:00.000
019c223b4a03917c2f1685beab4d5d278f7bff3913f239f49fe6c3001b13582a,991018,2018-08-25 14:00:00,eb89c068ca204a72408360450847a990c97c5b5ff0ec9f75c5e17f22a759f2c1,110,bbb63e4ea54b0d60b48a1f8440254d7e656dfbfcbef825312a5415fa5ecae0e8,88,2,0.0,1.917,3.48,4.62,1.63,2.41,-0.25,Stoke City,"{""Bruno Martins Indi"": ""DCL"", ""Peter Crouch"": ""FW"", ""Jack Butland"": ""GK"", ""Saido Berahino"": ""AMC"", ""Joe Allen"": ""DMR"", ""Mame Diouf"": ""MR"", ""Erik Pieters"": ""DL"", ""James McClean"": ""ML"", ""Cuco Martina"": ""DR"", ""Ryan Shawcross"": ""DCR"", ""Oghenekaro Etebo"": ""DML""}","[85352, 3773, 105666, 91972, 40555, 61858, 39487, 63370, 56192, 37869, 227560]","[6, 9, 1, 10, 4, 7, 3, 11, 2, 5, 8]",4-4-1-1,2018-08-25 13:30:00.000,Hull City,"{""Eric Lichaj"": ""DR"", ""Jordy De Wijs"": ""DCL"", ""David Marshall"": ""GK"", ""Markus Henriksen"": ""DMR"", ""Daniel Batty"": ""DML"", ""Fraizer Campbell"": ""FW"", ""Evandro Goebel"": ""AMC"", ""Stephen Kingsley"": ""DL"", ""Jarrod Bowen"": ""MR"", ""Todd Kane"": ""ML"", ""Reece Burke"": ""DCR""}","[45139, 173549, 15144, 82771, 240499, 28541, 52287, 96306, 178186, 120449, 156658]","[2, 6, 1, 4, 8, 9, 10, 3, 7, 11, 5]",4-4-1-1,2018-08-25 13:30:00.000
0f9ad12eec9f24277ab491f5f26f610eaa918903a34147ee8b90344a332b1c80,991014,2018-08-25 16:30:00,04c71986b6503ba5b09a7098ceb79954d20049f21ba45bd266105b3afe422564,17,95d3bddc19a15d34a7876dcffc1a3e9bc63d809b69308aae361e395b1d6cf1f6,41,0,1.0,2.04,3.41,4.12,1.75,2.21,-0.25,Nottingham Forest,"{""Matty Cash"": ""AMR"", ""Costel Pantilimon"": ""GK"", ""Tobias Figueiredo"": ""DCR"", ""Sam Byram"": ""DR"", ""Ben Watson"": ""DMR"", ""Jack Robinson"": ""DL"", ""Jack Colback"": ""DML"", ""El Arabi Soudani"": ""AMC"", ""Daryl Murphy"": ""FW"", ""Daniel Fox"": ""DCL"", ""Gil Dias"": ""AML""}","[199796, 56827, 130593, 113564, 16045, 83427, 58771, 104512, 11854, 18421, 219230]","[7, 1, 5, 2, 8, 3, 4, 10, 9, 6, 11]",4-2-3-1,2018-08-25 16:00:00.000,Birmingham City,"{""Kristian Pedersen"": ""DL"", ""Maxime Colin"": ""DR"", ""Gary Gardner"": ""DMR"", ""Omar Bogle"": ""FWL"", ""Jacques Maghoma"": ""ML"", ""Maikel Kieftenbeld"": ""DML"", ""Jota"": ""MR"", ""Lee Camp"": ""GK"", ""Michael Morrison"": ""DCR"", ""Harlee Dean"": ""DCL"", ""Lukas Jutkiewicz"": ""FWR""}","[229009, 86132, 77800, 114054, 69842, 85365, 89274, 15904, 49284, 59552, 34654]","[3, 2, 4, 9, 11, 8, 7, 1, 5, 6, 10]",4-4-2,2018-08-25 16:00:00.000
0af3418e3c2c42119592875b44a1b454faca47a6758765a41d5787fbc73fa8a0,1001261,2018-08-31 20:15:00,39ee7c99b58235a4a19c4ee4d15d2730309d812c0c55d0686f072ec750e48cd8,371,c42d39676623aaa1608de4208d738718ff45072232783f0b040b756c7835f1ce,6685,1,0.0,1.85,3.3,4.35,1.64,2.4,-0.25,Vitoria de Guimaraes,"{""Douglas"": ""GK"", ""Falaye Sacko"": ""DR"", ""Florent Hanin"": ""DL"", ""Alhassan Wakaso"": ""DMC"", ""Joao Afonso"": ""DCR"", ""Pedrao Pedro Henrique"": ""DCL"", ""Joseph Amoah"": ""MCR"", ""Joao Teixeira"": ""MCL"", ""Welthon"": ""FW"", ""Toze"": ""AMR"", ""Davidson"": ""AML""}","[52570, 210200, 68166, 87215, 186628, 158046, 210421, 109363, 101888, 151130, 244327]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",4-3-3,2018-08-31 19:03:15.972,Tondela,"{""Claudio Ramos"": ""GK"", ""David Bruno"": ""DR"", ""Joaozinho"": ""DL"", ""Bruno Monteiro"": ""DML"", ""Jorge Fernandes"": ""DCR"", ""Ricardo Costa"": ""DCL"", ""Juan Delgado"": ""AMR"", ""Helder Tavares"": ""DMR"", ""Cristian Arango"": ""FW"", ""Sergio Pe\u00f1a"": ""AMC"", ""Antonio Xavier"": ""AML""}","[79404, 209129, 104294, 75928, 222751, 16738, 136754, 197410, 162287, 201504, 189647]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",4-2-3-1,2018-08-31 19:05:24.983
0606b76acc1cb72173e5da4820ca9c2063276ea7de7d3eb2f9ea95fa723751bf,991020,2018-09-01 14:00:00,95d3bddc19a15d34a7876dcffc1a3e9bc63d809b69308aae361e395b1d6cf1f6,41,e2bfbb5453a7853e049b9434db74d4d06b8c5560ff7cf9111cee34c35ff1977e,52,0,1.0,2.05,3.4,3.4,1.75,2.2,-0.25,Birmingham City,"{""Harlee Dean"": ""DCL"", ""Maxime Colin"": ""DR"", ""Lee Camp"": ""GK"", ""Jota"": ""ML"", ""Gary Gardner"": ""DMR"", ""Michael Morrison"": ""DCR"", ""Maikel Kieftenbeld"": ""DML"", ""Lukas Jutkiewicz"": ""FWL"", ""Jacques Maghoma"": ""MR"", ""Che Adams"": ""FWR"", ""Kristian Pedersen"": ""DL""}","[59552, 86132, 15904, 89274, 77800, 49284, 85365, 34654, 69842, 200439, 229009]","[6, 2, 1, 11, 4, 5, 8, 9, 7, 10, 3]",4-4-2,2018-09-01 13:30:00.000,Queens Park Rangers,"{""Joe Lumley"": ""GK"", ""Eberechi Eze"": ""MR"", ""Jake Bidwell"": ""DL"", ""Jordan Cousins"": ""DMR"", ""Massimo Luongo"": ""DML"", ""Joel Lynch"": ""DCL"", ""Nahki Wells"": ""FWR"", ""Tomer Hemed"": ""FWL"", ""Angel Rangel"": ""DR"", ""Luke Freeman"": ""ML"", ""Toni Leistner"": ""DCR""}","[167888, 232413, 80178, 91913, 106606, 18795, 92383, 38499, 42996, 49083, 89471]","[1, 7, 3, 4, 8, 6, 10, 9, 2, 11, 5]",4-4-2,2018-09-01 13:30:00.000
08eafc6acd2e4d985a50ac118ad9fd8b4313bd7f9e3035e338cab0d1338d0098,991031,2018-09-01 14:00:00,0db353094ccf93e0005cf378ea862b56e77cacc57b7c5e783eacdec95bea756e,111,58301066042bbdf19de8fe7d41afc53626b5aa79034712d0ad78c7f582ebb996,72,1,0.0,1.61,3.7,5.4,1.43,2.96,-0.25,Wigan Athletic,"{""Reece James"": ""DR"", ""Antonee Robinson"": ""DL"", ""Callum Connolly"": ""AMR"", ""Lee Evans"": ""DMR"", ""Cheyenne Dunkley"": ""DCR"", ""Nick Powell"": ""AMC"", ""Josh Windass"": ""AML"", ""Sam Morsy"": ""DML"", ""Will Grigg"": ""FW"", ""Christian Walton"": ""GK"", ""Cedric Kipre"": ""DCL""}","[225796, 169528, 175832, 113862, 117233, 82205, 153271, 74944, 59037, 108813, 183015]","[2, 3, 7, 8, 5, 10, 11, 4, 9, 1, 6]",4-2-3-1,2018-09-01 13:30:00.000,Rotherham United,"{""Marek Rodak"": ""GK"", ""Zak Vyner"": ""DR"", ""Sean Raggett"": ""DCR"", ""Ryan Manning"": ""DML"", ""Will Vaulks"": ""DMR"", ""Semi Ajayi"": ""MC"", ""Ryan Williams"": ""ML"", ""Richard Wood"": ""DCL"", ""Jon Taylor"": ""MR"", ""Joe Mattock"": ""DL"", ""Michael Smith"": ""FW""}","[155529, 193576, 91915, 204863, 112211, 146426, 103697, 19152, 80246, 41753, 82650]","[1, 2, 5, 8, 4, 10, 11, 6, 7, 3, 9]",4-5-1,2018-09-01 13:30:00.000
18bd52725658801316f23d4287a8091d9fd176a3281cf1b8a7ec7ac17213ee2b,1001259,2018-09-01 15:30:00,8e4523cfc530651d74ec43907d2a958c957455fda4aaa9b98af20ade1ce89ad9,2030,2d946ab426d41fd25bc9f4caac4fbbb35f16590f40b24d1cedea97e5589d9365,240,0,1.0,2.33,3.33,3.38,2.83,1.47,-0.75,Belenenses,"{""Muriel"": ""GK"", ""Diogo Viana"": ""DR"", ""Reinildo"": ""DL"", ""Nuno Coelho"": ""DML"", ""Goncalo Silva"": ""DCR"", ""Vincent Sasso"": ""DCL"", ""Fredy"": ""AMR"", ""Jonatan Lucca"": ""DMR"", ""Alhassane Keita"": ""FW"", ""Lica"": ""AMC"", ""Dalcio Gomes"": ""AML""}","[91989, 72186, 434399, 39989, 84375, 73954, 78689, 126442, 149524, 47400, 202921]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",4-2-3-1,2018-09-01 14:23:10.812,Vitoria de Setubal,"{""Joel Pereira"": ""GK"", ""Mano"": ""DR"", ""Andre Sousa"": ""DL"", ""Jose Semedo"": ""DML"", ""Artur Jorge"": ""DCR"", ""Vasco Fernandes"": ""DCL"", ""Zequinha"": ""AMR"", ""Ruben Micael"": ""DMR"", ""Jhonder Cadiz"": ""FW"", ""Eber Bessa"": ""AMC"", ""Hildeberto"": ""AML""}","[168196, 40775, 246997, 39358, 240489, 52827, 75885, 52698, 194326, 101941, 181301]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",4-2-3-1,2018-09-01 14:27:53.902
0b1262d436a862f23bd896a45e3f84a04327dc334992fe805096421a474f1c78,1001257,2018-09-01 18:00:00,c1ef274c1b3e453a7d3a288cb8ef27c289fdddc6c76f453efcf9460ce70a67db,3084,462fe72b376719676958dd6e1c7b998192420a7a781045c5f1de59ecb8abd43a,196,2,0.0,2.32,3.14,3.63,1.41,3.03,0.25,Santa Clara,"{""Marco"": ""GK"", ""Patrick"": ""DR"", ""Jo\u00e3o Lucas"": ""DL"", ""Rashid"": ""DMC"", ""Fabio Cardoso"": ""DCR"", ""Accioly"": ""DCL"", ""Anderson Carvalho"": ""MCR"", ""Bruno Lamas"": ""MCL"", ""Thiago Santana"": ""FW"", ""Ze Manuel"": ""AMR"", ""Fernando"": ""AML""}","[52973, 182716, 245268, 103488, 165804, 74716, 102025, 164992, 181260, 61608, 201585]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",4-3-3,2018-09-01 16:59:36.800,Boavista,"{""Helton Leite"": ""GK"", ""Carraca"": ""DR"", ""Jo\u00e3o Talocha"": ""DL"", ""Stephane Sparagna"": ""DMR"", ""Raphael Silva"": ""DCR"", ""Neris"": ""DCL"", ""Rochinha"": ""MR"", ""David Simao"": ""DML"", ""Andre Claro"": ""FWL"", ""Federico Falcone"": ""FWR"", ""Fabio Espinho"": ""ML""}","[157651, 189566, 201594, 194142, 171066, 183761, 181185, 49973, 79012, 67832, 75766]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",4-4-2,2018-09-01 17:03:16.460
1fca369b46d3696000dc263366e4e9255cf6003284a323d52abdcc1e2f5aaaaa,985194,2018-09-01 18:00:00,6e535e19e2ee3f50ca59e9e866f03eb5411afc29f5bcbef3cd8bae78061c2fe8,1423,8cec0aa0624add20aa3a849fb96ad62c39b5510f9f45a43c8b751b2a45a6f8e6,147,-1,2.0,3.15,3.02,2.69,1.07,7.6,1.75,Reims,"{""Yunis Abdelhamid"": ""DCL"", ""Mathieu Cafaro"": ""MCR"", ""Remi Oudin"": ""AMR"", ""Ghislain Konan"": ""DL"", ""Thomas Fontaine"": ""DCR"", ""Alaixys Romao"": ""DMC"", ""Nolan Mbemba"": ""DR"", ""Edouard Mendy"": ""GK"", ""Pablo Chavarria"": ""FW"", ""Moussa Doumbia"": ""AML"", ""Xavier Chavalerin"": ""MCL""}","[106263, 217597, 229230, 244642, 58875, 32367, 192021, 228286, 85659, 193400, 119770]","[6, 7, 10, 3, 5, 4, 2, 1, 9, 11, 8]",4-3-3,2018-09-01 17:06:36.273,Montpellier,"{""Ambroise Oyongo"": ""ML"", ""Paul Lasne"": ""DML"", ""Benjamin Lecomte"": ""GK"", ""Ellyes Skhiri"": ""DMR"", ""Andy Delort"": ""FW"", ""Florent Mollet"": ""AML"", ""Vitorino Hilton"": ""DC"", ""Pedro Mendes"": ""DCR"", ""Gaetan Laborde"": ""AMR"", ""Ruben Aguilar"": ""MR"", ""Daniel Congre"": ""DCL""}","[180562, 72177, 86873, 195430, 73965, 116627, 28136, 106821, 167443, 115327, 38002]","[3, 8, 1, 7, 9, 11, 5, 6, 10, 2, 4]",3-4-2-1,2018-09-01 17:06:36.312
165321e5d40a10be0bd18ab05d4537a9ef747c39fc0ef5ead0ae43ec686bf4bc,991024,2018-09-02 11:00:00,4a625f945d8f58984be0aa7b2ac6409a23ed9cf48e4260a3c4ba4dc499758fe1,40,9ee012a80cade2df55b71580bf5e238bcd6be6f696fdc11349dc128f5f15687a,45,0,1.0,2.88,3.3,2.66,2.85,1.46,-0.5,Ipswich Town,"{""Luke Chambers"": ""DCL"", ""Matthew Pennington"": ""DCR"", ""Cole Skuse"": ""DMR"", ""Jordan Graham"": ""ML"", ""Kayden Jackson"": ""FWL"", ""Jordan Spence"": ""DR"", ""Jonathan Walters"": ""FWR"", ""Gwion Edwards"": ""MR"", ""Jonas Knudsen"": ""DL"", ""Dean Gerken"": ""GK"", ""Jon Nolan"": ""DML""}","[15362, 114093, 19910, 175874, 165509, 51933, 12813, 115557, 82187, 15174, 101881]","[6, 5, 4, 11, 9, 2, 10, 7, 3, 1, 8]",4-4-2,2018-09-02 10:30:00.000,Norwich City,"{""Emi Buendia"": ""AMR"", ""Timm Klose"": ""DCL"", ""Grant Hanley"": ""DCR"", ""Teemu Pukki"": ""AMC"", ""Jamal Lewis"": ""DL"", ""Max Aarons"": ""DR"", ""Moritz Leitner"": ""DML"", ""Alexander Tettey"": ""DMR"", ""Onel Hernandez"": ""AML"", ""Jordan Rhodes"": ""FW"", ""Tim Krul"": ""GK""}","[195546, 84384, 83428, 57127, 194799, 232980, 87396, 18665, 89470, 20047, 20480]","[7, 6, 5, 10, 3, 2, 4, 8, 11, 9, 1]",4-2-3-1,2018-09-02 10:30:00.000
1e6b6f798cbd3c7409d37233084d41d7fdeabdb37269c0c88a433d183be16633,991032,2018-09-14 18:45:00,95d3bddc19a15d34a7876dcffc1a3e9bc63d809b69308aae361e395b1d6cf1f6,41,f63c4f99f14f5b38f3a00aa14100198d07496e9a3a2928450c1f467e8aafd61e,35,0,1.0,3.68,3.36,2.19,1.54,2.61,0.75,Birmingham City,"{""Michael Morrison"": ""DCR"", ""Kristian Pedersen"": ""DL"", ""Maikel Kieftenbeld"": ""DMR"", ""Jacques Maghoma"": ""ML"", ""Harlee Dean"": ""DCL"", ""Lee Camp"": ""GK"", ""Che Adams"": ""FWR"", ""Jota"": ""MR"", ""Maxime Colin"": ""DR"", ""Gary Gardner"": ""DML"", ""Lukas Jutkiewicz"": ""FWL""}","[49284, 229009, 85365, 69842, 59552, 15904, 200439, 89274, 86132, 77800, 34654]","[5, 3, 4, 11, 6, 1, 10, 7, 2, 8, 9]",4-4-2,2018-09-14 18:15:00.000,West Bromwich Albion,"{""Matt Phillips"": ""MR"", ""Jay Rodriguez"": ""FWL"", ""Dwight Gayle"": ""FWR"", ""Craig Dawson"": ""DCR"", ""Conor Townsend"": ""ML"", ""Sam Johnstone"": ""GK"", ""Jake Livermore"": ""DMR"", ""Chris Brunt"": ""DML"", ""Harvey Barnes"": ""AMC"", ""Ahmed Hegazy"": ""DC"", ""Kyle Bartley"": ""DCL""}","[50229, 44683, 104547, 60232, 108053, 101982, 49944, 19151, 201666, 77777, 59940]","[2, 10, 11, 6, 3, 1, 7, 8, 9, 5, 4]",3-4-1-2,2018-09-14 18:15:00.000
0cbc4cbc03cba4b9f0f5c78d58c389f87fe83d3749caaf821e4da8fe2f31d8a9,991043,2018-09-15 14:00:00,9ca1f9a87934693b07890de4b4528b0f3ae4065a67ec38b71873726b9c50b581,80,04c71986b6503ba5b09a7098ceb79954d20049f21ba45bd266105b3afe422564,17,0,1.0,2.31,3.42,3.38,1.98,1.94,-0.25,Swansea City,"{""Declan John"": ""DL"", ""Joe Rodon"": ""DCL"", ""Barrie McKay"": ""MR"", ""Mike Van der Hoorn"": ""DCR"", ""Matt Grimes"": ""DML"", ""Bersant Celina"": ""AMC"", ""Oliver McBurnie"": ""FW"", ""Connor Roberts"": ""DR"", ""Jay Fulton"": ""DMR"", ""Erwin Mulder"": ""GK"", ""Yan Dhanda"": ""ML""}","[65972, 214225, 116215, 97615, 168144, 136380, 169432, 192290, 96305, 40346, 169184]","[3, 6, 7, 5, 8, 10, 9, 2, 4, 1, 11]",4-4-1-1,2018-09-15 13:30:00.000,Nottingham Forest,"{""Matty Cash"": ""AMR"", ""Joe Lolley"": ""AMC"", ""Jack Robinson"": ""DL"", ""Jack Colback"": ""DML"", ""Lewis Grabban"": ""FW"", ""Michael Hefele"": ""DCR"", ""Costel Pantilimon"": ""GK"", ""Daniel Fox"": ""DCL"", ""Saidy Janko"": ""DR"", ""Ben Osborn"": ""AML"", ""Adlene Guedioura"": ""DMR""}","[199796, 168172, 83427, 58771, 21246, 87856, 56827, 18421, 170929, 167878, 44302]","[7, 10, 3, 4, 9, 5, 1, 6, 2, 11, 8]",4-2-3-1,2018-09-15 13:30:00.000
1a0e909a509b62003896b1464a3a51896ef41ee8d7befb46c1b35060df6a48e4,985204,2018-09-15 18:00:00,8cec0aa0624add20aa3a849fb96ad62c39b5510f9f45a43c8b751b2a45a6f8e6,147,544bff529d350a73fe2d356c1275aae1f58ade3ade7caa1606bdbba6ba215c4b,153,0,1.0,2.14,3.15,4.15,2.53,1.57,-0.75,Montpellier,"{""Daniel Congre"": ""DCL"", ""Junior Sambia"": ""MR"", ""Ambroise Oyongo"": ""ML"", ""Benjamin Lecomte"": ""GK"", ""Paul Lasne"": ""DMR"", ""Gaetan Laborde"": ""AMR"", ""Vitorino Hilton"": ""DC"", ""Ellyes Skhiri"": ""DML"", ""Pedro Mendes"": ""DCR"", ""Andy Delort"": ""FW"", ""Keagan Dolly"": ""AML""}","[38002, 197017, 180562, 86873, 72177, 167443, 28136, 195430, 106821, 73965, 228361]","[4, 2, 3, 1, 7, 10, 5, 8, 6, 9, 11]",3-4-3,2018-09-15 17:04:02.280,Strasbourg,"{""Jeremy Grimm"": ""DMC"", ""Pablo Martinez"": ""DCL"", ""Jonas Martin"": ""MCL"", ""Kenny Lala"": ""MR"", ""Ludovic Ajorque"": ""FWL"", ""Anthony Caci"": ""DCR"", ""Nuno Da Costa"": ""FWR"", ""Lionel Carole"": ""ML"", ""Ibrahima Sissoko"": ""MCR"", ""Matz Sels"": ""GK"", ""Stefan Mitrovic"": ""DC""}","[80904, 93622, 84366, 92527, 168539, 232240, 177840, 86413, 226451, 85633, 112945]","[8, 6, 11, 2, 10, 5, 9, 3, 7, 1, 4]",3-1-4-2,2018-09-15 17:04:02.650
1c96119d9456cd4aa9a6c065595022b826dfdf2f268aa61816154d550ad4731e,985208,2018-09-15 18:00:00,e51d641d89e6a56b5d39d239f6c90f7d5760615908f76b4d3d8459ce8cd329f3,427,521037f9f6733dc70298df22ee616848e60fa347088e22fa55f1bc9cb807360b,146,0,1.0,2.45,3.4,3.1,2.11,1.82,-0.25,Toulouse,"{""Yaya Sanogo"": ""FW"", ""Manuel Garcia"": ""AMC"", ""Baptiste Reynet"": ""GK"", ""Max-Alain Gradel"": ""AML"", ""Steven Fortes"": ""DCR"", ""Matthieu Dossevi"": ""AMR"", ""Kelvin Amian"": ""DR"", ""John Bostock"": ""DMR"", ""Ibrahim Sangare"": ""DML"", ""Francois Moubandje"": ""DL"", ""Christopher Jullien"": ""DCL""}","[80711, 175352, 93619, 59741, 168104, 49730, 217596, 48897, 210462, 100954, 114546]","[9, 10, 1, 11, 5, 7, 2, 8, 4, 3, 6]",4-2-3-1,2018-09-15 17:07:02.336,Monaco,"{""Diego Benaglio"": ""GK"", ""Youssef Ait Bennasser"": ""DMC"", ""Kamil Glik"": ""DCR"", ""Jean-Eudes Aholou"": ""MCL"", ""Nacer Chadli"": ""ML"", ""Djibril Sidibe"": ""DR"", ""Jemerson"": ""DCL"", ""Moussa Sylla"": ""FW"", ""Youri Tielemans"": ""MCR"", ""Benjamin Henrichs"": ""DL"", ""Sofiane Diop"": ""MR""}","[11973, 214472, 71403, 174908, 54908, 102747, 162654, 240149, 166989, 180167, 460267]","[1, 4, 5, 10, 11, 2, 6, 9, 8, 3, 7]",4-1-4-1,2018-09-15 17:07:00.262
0149093e4763e670a44b792d5857b499f1ec376dbb94fcb18b9b9ee4588af637,985203,2018-09-16 19:00:00,9551136312d3b08191d8813198a3486995f3b212ff1e01c77c6da1ae99c668b8,144,1f8956020569c18178cfbee07c0e53107875ff1ae55742faea82bd44c2456474,428,4,0.0,1.26,5.8,8.75,2.02,1.9,-1.75,Marseille,"{""Yohann Pele"": ""GK"", ""Kevin Strootman"": ""DML"", ""H. Sakai"": ""DR"", ""Jordan Amavi"": ""DL"", ""Dimitri Payet"": ""AMC"", ""Lucas Ocampos"": ""AML"", ""Adil Rami"": ""DCR"", ""Florian Thauvin"": ""AMR"", ""Konstantinos Mitroglou"": ""FW"", ""Luiz Gustavo"": ""DCL"", ""Morgan Sanson"": ""DMR""}","[37769, 49887, 109404, 115380, 37901, 121117, 41795, 95434, 47434, 47654, 122775]","[1, 4, 2, 3, 10, 11, 5, 7, 9, 6, 8]",4-2-3-1,2018-09-16 18:02:58.722,Guingamp,"{""Christophe Kerbrat"": ""DCR"", ""Nicolas Benezet"": ""AMR"", ""Marcus Thuram"": ""AML"", ""Nolan Roux"": ""FW"", ""Felix Eboa Eboa"": ""DR"", ""Jordan Ikoko"": ""DL"", ""Karl-Johan Johnsson"": ""GK"", ""Lebogang Phiri"": ""MCL"", ""Jeremy Sorbon"": ""DCL"", ""Etienne Didot"": ""DMC"", ""Guessouma Fofana"": ""MCR""}","[102739, 89038, 205880, 51525, 213200, 129478, 61741, 156692, 42714, 12179, 228292]","[5, 10, 11, 9, 2, 3, 1, 8, 6, 4, 7]",4-3-3,2018-09-16 18:04:15.198
